Category ID,Category,Event,Event description,Timepoint start,Timepoint end,Quantity outcome 1,Reference/link to data,Accessed on
G13,FDA Veterinary Recalls,Event ID #76466 - Class I - Veterinary - AGAINST THE GRAIN,Product sampled and tested positive for the barbiturate pentobarbital.,2017-07-18,2017-07-18,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G13,FDA Veterinary Recalls,Event ID #89302 - Class I - Veterinary - Agila Corporation,Salmonella contamination.,2022-01-13,2022-01-13,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G13,FDA Veterinary Recalls,Event ID #83422 - Class II - Veterinary - Agri Laboratories Ltd,Product contains incorrect dosing scoop.,2019-10-18,2019-10-18,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G13,FDA Veterinary Recalls,Event ID #84959 - Class III - Veterinary - Agri Laboratories Ltd,Product was shipped that had passed its approved expiration date.,2020-02-26,2020-02-26,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G13,FDA Veterinary Recalls,Event ID #81854 - Class I - Veterinary - Agri Trails Coop,Elevated level of fumonisin in rolled corn could have resulted in death or injury to horses,2019-04-03,2019-04-03,3,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G13,FDA Veterinary Recalls,Event ID #69853 - Class I - Veterinary - Ainsworth Pet Nutrition,Elevated levels of Vitamin D,2015-12-02,2015-12-02,6,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G13,FDA Veterinary Recalls,"Event ID #90821 - Class II - Veterinary - Akorn, Inc.","Out of specification test results for
impurity H (N-Oxide) in 23-month controlled room temperature stability samples.",2022-09-21,2022-09-21,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G13,FDA Veterinary Recalls,"Event ID #91094 - Class II - Veterinary - Akorn, Inc.",Manufacturing site is closing and subsequently discontinuing stability studies for all marketed products.,2023-01-26,2023-01-26,7,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G13,FDA Veterinary Recalls,"Event ID #82202 - Class II - Veterinary - Akorn, Inc.",OOS for Individual and Total Impurities that have been identified at 9 and 18 months stability testing.,2019-05-16,2019-05-16,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G13,FDA Veterinary Recalls,"Event ID #88977 - Class III - Veterinary - Akorn, Inc.",Potential exposure of the product to foreign material during the filling process.,2021-11-23,2021-11-23,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G13,FDA Veterinary Recalls,Event ID #78709 - Class I - Veterinary - Alabama Farmers Cooperative Inc.,The firm was notified of the death of various animals due to consumption of the product.  They believe the problem is due to the presence of Monensin.,2018-10-22,2018-10-22,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G13,FDA Veterinary Recalls,Event ID #86747 - Class I - Veterinary - ALBRIGHTS RAW DOG FOOD,Product tested positive for Salmonella.,2020-12-02,2020-12-02,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G13,FDA Veterinary Recalls,"Event ID #91313 - Class II - Veterinary - Allison Medical, Inc.",Syringe without needle may have a green substance on the plunger. Substance found to be nontoxic but it's effect on drug potency or interaction is unknown.,2022-12-21,2022-12-21,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G13,FDA Veterinary Recalls,"Event ID #83632 - Class II - Veterinary - Altaire Pharmaceuticals, Inc.",Lack of sterility assurance.,2019-12-03,2019-12-03,3,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G13,FDA Veterinary Recalls,Event ID #67522 - Class II - Veterinary - American Health Service Sales,"The barrels on 1/2cc Insulin Syringe U-40 with 29G x 1/2"" Needles are not marked correctly. The marking on the barrel indicate that 1/2cc of U40 insulin contains 40 units of insulin instead of 20 units of insulin.",2014-04-07,2014-04-07,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G13,FDA Veterinary Recalls,"Event ID #82555 - Class II - Veterinary - Anderson Compounding Pharmacy, Inc. DBA Anderson Compounding Pharmacy",Lack of sterility assurance.,2019-04-23,2019-04-23,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G13,FDA Veterinary Recalls,Event ID #81654 - Class I - Veterinary - Anf Pet Inc,Firm was notified by contact manufacturer of potential high levels of Vitamin D due to formulation error in concentration of vitamin D.,2019-10-05,2019-10-05,2,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G13,FDA Veterinary Recalls,Event ID #69617 - Class III - Veterinary - Animalgesic Labs,"The voluntary recall was initiated due to failure of two distributed batches of drug product to meet specifications established by Animalgesic Laboratories, Inc. (ALI).",2015-01-22,2015-01-22,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G13,FDA Veterinary Recalls,"Event ID #73834 - Class II - Veterinary - Arkray Factory USA, Inc.",Arkray Factory is recalling Spotchem ll Glucose and Spotchem ll EZ Check Health Check Vet Multistrip [Panel-V] because the test strips are incorrectly reporting low blood glucose at levels above 265/dL..,2016-12-19,2016-12-19,2,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G13,FDA Veterinary Recalls,"Event ID #79833 - Class II - Veterinary - ARKRAY Factory, Inc.",A lowered reaction rate in the reagent pad for glucose in the SPOTCHEM* II Glucose and SPOTCHEM* II EZ Health Check Vet Multistrip (Panel-V) Test Strips.,2019-05-07,2019-05-07,2,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G13,FDA Veterinary Recalls,Event ID #75457 - Class I - Veterinary - Arrow Reliance Inc,Several meals for dogs are recalled due to contamination with Listeria monocytogenes,2016-12-21,2016-12-21,3,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G13,FDA Veterinary Recalls,Event ID #78676 - Class I - Veterinary - Arrow Reliance Inc,"Natural Selections brand Chicken with Organic Vegetables Meals for Dogs is recalled due to Salmonella and Listeria monocytogenes., Natural Selections brand Duck With Organic Vegetables Meals for Dogs is recalled due to Salmonella., Natural Selections brand Turkey With Organic Vegetables Meals for Dogs product is recalled due to Salmonella",2018-03-15,2018-03-15,3,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G13,FDA Veterinary Recalls,Event ID #79188 - Class I - Veterinary - Arrow Reliance Inc,"ZooLogics Chicken Meals for Dogs is recalled due to the potential for contamination with Salmonella., ZooLogics Duck Meals for Dogs is recalled due to the potential for contamination with Salmonella.",2018-03-15,2018-03-15,2,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G13,FDA Veterinary Recalls,Event ID #79623 - Class I - Veterinary - Arrow Reliance Inc,"Natural Selections Chicken Meals for Dogs and ZooLogics Chicken with Organic Vegetables Meals for Dogs are recalled due to potential to be contaminated with Salmonella., Natural Selections Duck with Organic Vegetables Meals for Dogs are recalled due to potential to be contaminated with Salmonella., ZooLogics Turkey with Vegetables Meals for Dogs are recalled due to potential to be contaminated with Salmonella and E. coli O128.",2018-06-05,2018-06-05,3,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G13,FDA Veterinary Recalls,Event ID #82268 - Class I - Veterinary - Arrow Reliance Inc dba Darwin's Natural Pet Products,"Natural Selections Chicken and Vegetable Meals for Dogs are recalled due to a potential contamination with Salmonella., Natural Selections Turkey and Vegetable Meals for Dogs are recalled due to a potential contamination with Salmonella.",2019-05-02,2019-05-02,2,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G13,FDA Veterinary Recalls,"Event ID #78090 - Class I - Veterinary - Arrow Reliance, Inc",Natural Selections Frozen Duck Meals for Cats product is recalled due to a potential contamination with Salmonella.,2018-02-26,2018-02-26,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G13,FDA Veterinary Recalls,"Event ID #88114 - Class II - Veterinary - Atlas Pharmaceuticals, LLC",Lack of Assurance of Sterility.,2021-06-30,2021-06-30,3,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G13,FDA Veterinary Recalls,Event ID #66776 - Class I - Veterinary - Bailey's Choice,Possible Salmonella contamination.,2014-06-11,2014-06-11,3,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G13,FDA Veterinary Recalls,Event ID #65870 - Class I - Veterinary - BARF World Inc,Product was manufactured on the same equipment as product that tested positive for Salmonella by the Minnesota Dept of Public Health.,2014-06-10,2014-06-10,4,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G13,FDA Veterinary Recalls,"Event ID #70406 - Class I - Veterinary - BarkDine Innovations, LLC","Grill-Phoria of Loveland, Colorado is recalling certain Big Bark All Natural Beef Jerky Treats for Dogs due to potential contamination with Salmonella.",2016-02-04,2016-02-04,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G13,FDA Veterinary Recalls,Event ID #69675 - Class I - Veterinary - Bartlett & Co Grain,Product may be contaminated with Rumensin.,2015-12-23,2015-12-23,2,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G13,FDA Veterinary Recalls,Event ID #87487 - Class I - Veterinary - Bartlett Cooperative Association - Bartlett Feed Mill,Feed was manufactured with more than the intended level of Rumensin 90 resulting in cattle illness and death.,2021-04-06,2021-04-06,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G13,FDA Veterinary Recalls,Event ID #73556 - Class I - Veterinary - Battle Creek/ CHS LLC,Product contains elevated levels of monensin.,2016-10-21,2016-10-21,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G13,FDA Veterinary Recalls,Event ID #76128 - Class I - Veterinary - Battle Creek/ CHS LLC dba Progressive Nutrition,The type B article mixing directions not in conformance with the approved labeling.,2017-04-14,2017-04-14,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G13,FDA Veterinary Recalls,Event ID #84310 - Class II - Veterinary - Baxter Healthcare Corporation,Lack of sterility assurance.  Product has the potential to leak.,2019-12-12,2019-12-12,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G13,FDA Veterinary Recalls,Event ID #75035 - Class II - Veterinary - Bayer Health Care LLC,Multiple complaints for leaking tubes within the blister packing.,2016-10-14,2016-10-14,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G13,FDA Veterinary Recalls,Event ID #77385 - Class II - Veterinary - Bayer Health Care LLC,Lack of sterility assurance:  Due to potential for bottles to leak.,2017-08-08,2017-08-08,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G13,FDA Veterinary Recalls,Event ID #77395 - Class III - Veterinary - Bayer Health Care LLC,Affected lot numbers may contain broken or crumbling tablets.,2017-08-17,2017-08-17,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G13,FDA Veterinary Recalls,Event ID #70519 - Class II - Veterinary - Bayer Healthcare Animal Health Inc,Product did not meet stability specifications; an out of specification result was reported for a known impurity at the 6 month time point.,2015-11-13,2015-11-13,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G13,FDA Veterinary Recalls,"Event ID #65884 - Class II - Veterinary - Beacon Hill Medical Pharmacy, P.C.",Lack of sterility assurance of sterile Rx injectable and opthalmic drug compounding/compounded veterinary products.,2013-09-30,2013-09-30,6,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G13,FDA Veterinary Recalls,Event ID #72405 - Class II - Veterinary - Bedford Pharmacy,Lack of assurance of sterility for compounding/compounded veterinary products.,2016-03-03,2016-03-03,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G13,FDA Veterinary Recalls,Event ID #83755 - Class I - Veterinary - Big Dan's Trucking Inc.,Raw Ground Beef pet food was found positive for Salmonella.,2019-11-12,2019-11-12,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G13,FDA Veterinary Recalls,Event ID #78141 - Class I - Veterinary - Big Gain Wisconsin LLC,Calf Starter Feed may contain excess Salt.,2018-03-15,2018-03-15,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G13,FDA Veterinary Recalls,"Event ID #91004 - Class III - Veterinary - Big Gain, Inc.",Goat feed did not contain full quantity of ammonium chloride.,2022-11-01,2022-11-01,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G13,FDA Veterinary Recalls,Event ID #64903 - Class II - Veterinary - Bimeda MTC Animal Health Inc.,The sterility of the recalled products cannot be assured.,2013-05-20,2013-05-20,3,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G13,FDA Veterinary Recalls,Event ID #69164 - Class II - Veterinary - Bimeda MTC Animal Health Inc.,This recall has been initiated due to incorrect information printed on the bottle carton.  Specifically the carton indicates that the manufacturing date was May 2014 where as the correct information (as indicated on the bottle) is that the expiry date is May 2014.  There is a chance that customers may use the product after the expiration date based on the carton label.  The bottle inside the carto,2014-09-29,2014-09-29,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G13,FDA Veterinary Recalls,"Event ID #72781 - Class II - Veterinary - Bimeda, Inc.","Bimeda Dexium (dexamethasone) Solution, Item# 1DEX022 and VetOne Dexamethasone Solution, Item# 1DEX032 are being recalled by Bimeda, Inc due that the product might contain particles that appear to be crystals.",2016-03-30,2016-03-30,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G13,FDA Veterinary Recalls,"Event ID #80929 - Class II - Veterinary - Bimeda, Inc.","Griseofulvic Acid (specification is NMT 1.0%) and Single Unknown Impurity (specification is NMT 0.10%) results were above the specification limits, with results of 1.2% and 0.18%, respectively.",2018-09-18,2018-09-18,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G13,FDA Veterinary Recalls,"Event ID #90243 - Class II - Veterinary - Bimeda, Inc.",Product is not meeting the dissolution specification at the 90-minute interval for the 18-month room temperature ambient stability sample. The specification at 90-minutes is the mean of all units is NLT 60%. The lot was found to be below 60%.,2022-06-07,2022-06-07,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G13,FDA Veterinary Recalls,Event ID #66429 - Class II - Veterinary - Bio-Cat Inc,Raw material enzymes intended for further manufacturing of animal feed may be contaminated with chloramphenicol.,2014-02-25,2014-02-25,3,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G13,FDA Veterinary Recalls,"Event ID #66789 - Class II - Veterinary - BioMatrix, Inc.","BioMatrix International has been notified by their supplier (Bio-Cat,Inc,Troy,VA) of the contamination of an enzyme product with the antibiotic chloramphenicol.  The product is used in the production of a low inclusion animal feed supplement for swine
( Pig Enzyme Pack).",2013-12-05,2013-12-05,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G13,FDA Veterinary Recalls,"Event ID #80760 - Class II - Veterinary - bioMerieux, Inc.",Customer reports have indicated an increase in the rate of non-detected MRSA in association with the VITEK 2 AST-P631 product.,2019-06-06,2019-06-06,5,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G13,FDA Veterinary Recalls,"Event ID #90097 - Class II - Veterinary - bioMerieux, Inc.",Software issue where results sent to the LIS via HL7 format for antibiotic screen tests and synergy tests to not include the user-corrected or AES-corrected interpretation.  This can potentially lead to incorrect final screen/synergy test results at the LIS.,2022-05-17,2022-05-17,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G13,FDA Veterinary Recalls,Event ID #75266 - Class II - Veterinary - Biozyme Inc,An ingredient used in the manufacture of animal feeds was recalled due to contamination with Salmonella.,2017-05-19,2017-05-19,10,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G13,FDA Veterinary Recalls,"Event ID #70372 - Class II - Veterinary - BJB, LLC",Truck load of inedible grease did not contain the caution statement do not feed to ruminants.,2015-02-23,2015-02-23,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G13,FDA Veterinary Recalls,Event ID #86229 - Class III - Veterinary - Boehringer Ingelheim Animal Health USA Inc,Out of specification for impurity.,2020-08-27,2020-08-27,3,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G13,FDA Veterinary Recalls,Event ID #86515 - Class III - Veterinary - Boehringer Ingelheim Animal Health USA Inc,cGMP Deviations,2020-10-15,2020-10-15,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
