Category ID,Category,Event,Event description,Timepoint start,Timepoint end,Quantity outcome 1,Reference/link to data,Accessed on
G86,Targeted Mass Killings,Assault Against Communist Party - Indonesia,Actors: Government of Indonesia; Targeted groups: Communist supporters,1965,1966,250000,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Auc Vigilantism - Colombia,Actors: AUC; Targeted groups: Supporters of FARC/other left-wing political groups/trade unions,1997,2005,3410,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Balisan Valley Chemical Attacks and Anfal Massacre - Iraq,Actors: Government of Iraq; Targeted groups: Iraqi Kurds,1987,1988,50225,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Barzani Dissappearances - Iraq,Actors: Government of Iraq; Targeted groups: Barzani Kurds,1983,1983,8000,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Black July Riots - Sri Lanka,Actors: Sinhalese vigilantes; Targeted groups: Tamils,1983,1983,1000,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,"Boko Haram Insurgency - Nigeria, Cameroon, Chad, Niger","Actors: Boko Haram, Jama'atu Ahlis Sunna Lidda'awati wal-Jihad; Targeted groups: Christians, Nigerian Christians",2012,2020,11231,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Bosnian War - Bosnia-Herzegovina,"Actors: Croatian Republic of Bosnia-Herzegovina, Government of Bosnia-Herzegovina, Serbian Republic of Bosnia and Hercegovina, Serbian irregulars; Targeted groups: Bosniak Muslims, Ethnic Serbs, Bosnian Serbs, Bosnian Croats",1992,1995,13234,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Burundi insurrection and genocide - Burundi,"Actors: Government of Burundi, Hutu Rebels; Targeted groups: Hutus, Tutsis",1972,1972,201200,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Burundian Civil War - Burundi,"Actors: Burundian Army, FRODEBU, Government of Burundi; Targeted groups: Hutu, Tutsi, Burundian Hutu",1993,2005,132022,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Cambodian civil war and genocide - Cambodia,"Actors: Government of Cambodia (Kampuchea), Khmer Rouge; Targeted groups: Ethnic Vietnamese, Urban residents, Cham Muslims, Ethnic Chinese, Buddhist monks, Any religious practicioners, mostly Buddhists but also Muslims, Opponents of Khmer collectivistation projects",1970,1978,906000,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Central African Republic Civil War - Central African Republic,"Actors: anti-Balaka, FPRC, Government of Central African Republic; Targeted groups: Muslims, Christians, Christian",2013,2015,4073,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Chiapas Conflict - Mexico,Actors: Paz y Justicia; Targeted groups: Supporters of the Zapatista,1997,1997,45,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,China - Land reform campaign and campaign to suppress counter-revolutionaries - China,"Actors: Communist Party of China, Government of China; Targeted groups: Landowners, Landowners/Counter-revolutionaries",1947,1952,3500000,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Chittagong Hill Tracts Conflict and PCJSS Insurgency - Bangladesh,"Actors: Government of Bangladesh, JSS/SB, Shanti Bahini; Targeted groups: Jumma, Chakma, Bengali settlers",1980,1992,2146,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Cleansing Of Ethnic Chinese From Kalimantan - Indonesia,Actors: Government of Indonesia; Targeted groups: Ethnic Chinese,1967,1967,2000,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Concentrated Guidance Campaign - North Korea,"Actors: Government of North Korea; Targeted groups: Suspected class enemies of the regime, Suspected collaborators with ROK",1956,1959,,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Coup Attempt - Burundi,Actors: Government of Burundi; Targeted groups: Hutus,1965,1965,5000,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Cultural Revolution - China,"Actors: Government of China; Targeted groups: Counter-revolutionaries, Hui",1966,1976,1501600,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,"Darfur Genocide - Sudan, Chad","Actors: Government of Sudan, Janjaweed; Targeted groups: Darfuri Black African (Zaghawa, Fur, Masalit)",2003,2008,59374,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,East Pakistan Genocide - Pakistan,"Actors: Government of Pakistan; Targeted groups: Hindus, Awami League members, Buddhists",1971,1971,3e+05,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,East Timor repression and Santa Cruz massacre - Indonesia,"Actors: Government of Indonesia; Targeted groups: East Timorese supporters of Fretilin, East Timorese",1975,1999,15290,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,End Of Sri Lankan Civil War - Sri Lanka,Actors: Government of Sri Lanka; Targeted groups: Tamil,2009,2009,40000,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Eritrean War Of Independence - Ethiopia,Actors: Government of Ethiopia; Targeted groups: Eritreans,1967,1971,1344,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Ethiopian Civil War and Destruction of Hawzen - Ethiopia,Actors: Government of Ethiopia; Targeted groups: Tigrayan,1988,1989,3100,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,"Execution Of Communist Supporters - South Korea, South Vietnam","Actors: Government of South Korea, Government of South Vietnam; Targeted groups: Communist supporters/sympathisers, Communist supporters",1950,1957,107200,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Fall Of Ceaucescu Regime - Rumania,Actors: Government of Rumania; Targeted groups: Anti Ceaucescu Protestors,1989,1989,2000,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,First Chechen War - Russia (Soviet Union),Actors: Government of Russia (Soviet Union); Targeted groups: Chechens,1995,1995,2471,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,"First Congo War - DR Congo (Zaire), Uganda","Actors: AFDL, Government of DR Congo (Zaire); Targeted groups: Hutus, Banyamulenge, Hutu",1996,1997,77474,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,First Liberian Civil War - Liberia,"Actors: INPFL, LPC, NPFL; Targeted groups: Krahn and Mandingo ethnic groups, Gio and Mano Peoples",1990,1995,8779,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,First Sudanese Civil War - Sudan,Actors: Government of Sudan; Targeted groups: Southern Sudanese,1965,1965,1476,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Garissa Massacre - Kenya,Actors: Government of Kenya; Targeted groups: Ethnic Somalis,1980,1980,200,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Government Executions Of Opposition - Iran,"Actors: Government of Iran; Targeted groups: Political opponents of Iranian revolution; MEK, APCO",1988,1988,12000,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Great Leap Forward - China,Actors: Government of China; Targeted groups: Counter revolutionaries/Enemies of the people,1958,1962,2500000,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Guatemalan Civil War - Guatemala,Actors: Government of Guatemala; Targeted groups: Maya,1981,1983,160000,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Gukurahundi Killings - Zimbabwe,Actors: Government of Zimbabwe; Targeted groups: Ndebele,1983,1987,25000,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Habre Repression Of Opposition - Chad,"Actors: Government of Chad; Targeted groups: Southern Chadians, Political opponents of the Government, including GUNT, MOSONAT, Sara ethnic group, Hadjerai ethnic group, Chadian Arabs, Zaghawa ethnic group",1982,1990,,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Hama Massacre - Syria,Actors: Government of Syria; Targeted groups: Muslim Brotherhood,1982,1982,25000,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Igbo massacres and Biafran war - Nigeria,"Actors: Government of Nigeria; Targeted groups: Igbo, igbo",1967,1970,80000,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Inyenzi Attacks/Massacres Of Tutsis - Rwanda,"Actors: Government of Rwanda, Parmehutu self-defence militias; Targeted groups: Hutu, Tutsi",1963,1964,20000,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Iranian revolution and persecution of opposition - Iran,"Actors: Government of Iran; Targeted groups: Kurds, Political opponents of Iranian revolution; MEK, APCO, Baha'i",1979,1985,19700,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Israel-Palestine Conflict - Israel,Actors: Hamas; Targeted groups: Israeli/Jews,1994,1996,116,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Ituri Conflict - DR Congo (Zaire),"Actors: FNI, FRPI, RCD-K-ML, UPC; Targeted groups: Hema peoples, Bira and Hema people, Lendu People",2002,2005,9006,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Jmjb Vigilante Killings - Bangladesh,Actors: Jagrata Muslim Janata Bangladesh; Targeted groups: Purba Banglar Communist Party leaders/supporters,2004,2004,53,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Kasai Conflict - DR Congo (Zaire),"Actors: Bana Mura, Government of DR Congo (Zaire); Targeted groups: Luba",2016,2017,612,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Kasai Separatist Conflict - DRC Congo (Zaire),"Actors: Batshoke militia, Government of the Congo; Targeted groups: Lulua ethnic group, Baluba ethnic group",1960,1960,576,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Katanga Separatist Conflict - DRC Congo (Zaire),Actors: Katanga gendarmes; Targeted groups: Baluba seperatists,1960,1960,7000,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Kivu Conflict - DR Congo (Zaire),Actors: Government of Rwanda; Targeted groups: Hutu,2009,2009,203,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Korean War - North Korea/ South Korea,"Actors: Government of North Korea; Targeted groups: South Korean officials, Intelligentsia and bourgeoisie, North Koreans suspected of collaborating with ROK",1950,1953,,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Kosovo War - Serbia (Yugoslavia),Actors: Government of Serbia (Yugoslavia); Targeted groups: Kosovar Albanians,1998,1999,3321,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Krajina Killings Of Ethnic Serbs - Croatia,Actors: Government of Croatia; Targeted groups: Ethnic Serb/Krajina Serb,1995,1995,277,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,"Kurdish/Shia Uprisings - Iraq, Kuwait","Actors: Government of Iraq; Targeted groups: Kurdish, Shi'a",1991,1991,1602,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Kwilu And Simba Rebellions - DRC Congo (Zaire),"Actors: Government of the Congo, Simba rebels; Targeted groups: Supporters (perceived and real) of Simba/Kwilu rebels, Elite and middle class",1964,1968,22000,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,La Violencia - Colombia,"Actors: Ambiguous (Conservative and Liberal Party Backed Militias); Targeted groups: Liberals, Conservatives",1948,1957,160294,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Lebanese Civil War - Lebanon,"Actors: Lebanese National Movement, People's Liberation Army, Right-wing Christian militas; Targeted groups: Christians, Maronite Christians, Palestinian refugees",1975,1982,6209,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Lej Terrorist Attacks - Pakistan,Actors: LeJ; Targeted groups: Shia Muslims,1998,2013,848,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Libyan Civil War - Libya,Actors: Government of Libya; Targeted groups: Libyan Opposition Protestors,2011,2011,168,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
