Category ID,Category,Event,Event description,Timepoint start,Timepoint end,Quantity outcome 1,Reference/link to data,Accessed on
G10,FDA Drug and Biologic Recalls,Event ID #76644 - Class I - Drugs - A&H Focal Inc.,"Marked Without An Approved NDA/ANDA: FDA analysis found these products to contain sildenafil, an FDA approved drug for the treatment of erectile dysfunction, making these products unapproved drugs for which safety and efficacy have not been establish and therefore, subject to recall., Marked Without An Approved NDA/ANDA: FDA analysis found this product to contain diethyl phthalate, an inactive ingredient in several modified release solid oral dosage forms,  making this product unapproved drug for which safety and efficacy have not been establish and therefore, subject to recall.",2018-02-28,2018-02-28,21,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,"Event ID #85806 - Class II - Drugs - A.P. Deauville, LLC",cGMP Deviations: Soft Whisper Dandruff Shampoo was produced with water that failed USP specifications.,2020-06-24,2020-06-24,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,Event ID #90298 - Class II - Drugs - A.P. Nonweiler,CGMP Deviations: FDA analysis found product to contain acetaldehyde and acetal above specification limits.,2022-06-10,2022-06-10,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,Event ID #86497 - Class II - Drugs - AA PRODUCTS INC,CGMP Deviations: product manufactured at the same facility that produced product that FDA sampled and found to be subpotent for ethanol and contained methanol.,2020-11-23,2020-11-23,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,"Event ID #86037 - Class I - Drugs - AAA Cosmetica, SA de CV","Chemical Contamination: Product contains methanol., CGMP Deviations",2020-09-11,2020-09-11,2,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,"Event ID #84938 - Class III - Drugs - AAA Pharmaceutical, Inc.",Labeling: Incorrect or Missing Lot and/or Expiration date.,2020-03-04,2020-03-04,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,"Event ID #83210 - Class III - Drugs - AAA Pharmaceutical, Inc.","Labeling; Incorrect or Missing Lot Number and/or Exp Date; Product has an incorrect expiration date of 9/2022 applied to the labeling, where the actual expiration date is 10/2021.",2019-08-02,2019-08-02,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,"Event ID #84583 - Class II - Drugs - AAA Pharmaceutical, Inc.",CGMP Deviations: Impurity N-nitrosodimethylamine (NDMA) found in API,2020-01-06,2020-01-06,2,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,Event ID #91019 - Class III - Drugs - Aadi Bioscience,Failed Stability Specifications,2022-11-14,2022-11-14,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,Event ID #64298 - Class III - Drugs - Aaron Industries Inc,"Presence of Precipitate; white substance confirmed as Guaifenesin, an active ingredient was observed in some bottles.  If the product is shaken or warmed the white particles goes into the solution.",2013-03-07,2013-03-07,4,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,Event ID #52863 - Class III - Drugs - Aaron Industries Inc,"Presence of Precipitate; white substance confirmed as Guaifenesin, an active ingredient was observed in some bottles. If the product is shaken or warmed the white particles goes into the solution.",2013-05-17,2013-05-17,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,Event ID #67434 - Class III - Drugs - Aaron Industries Inc,"Presence of Precipitate: Recall is due to complaints of a white substance, confirmed as Guaifenesin, an active ingredient in the product which is precipitating out.",2014-02-28,2014-02-28,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,Event ID #68003 - Class III - Drugs - Aaron Industries Inc,"Presence of Precipitate; white substance confirmed as Guaifenesin, an active ingredient was observed in some bottles.",2014-04-29,2014-04-29,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,"Event ID #73090 - Class II - Drugs - Abbott's Compounding Pharmacy, Inc.",Lack of Assurance of Sterility: Firm is recalling all unexpired lots of sterile compounded products after FDA inspection found concerns of lack of sterility assurance.,2016-02-17,2016-02-17,43,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,Event ID #61878 - Class II - Drugs - Abbott Laboratories,"CGMP Deviations: There is potential that Abbott's third party manufacturer, Hospira, may have applied a foreign (incorrect) stopper to vials in a specific lot of Zemplar Injection.",2012-06-18,2012-06-18,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,Event ID #62674 - Class II - Drugs - Abbott Laboratories,Defective Container: A number of Synthroid bottles have a localized thin wall defect on the bottom which may potentially impact the stability of the tablets.,2012-09-26,2012-09-26,3,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,Event ID #63791 - Class II - Drugs - Abbott Laboratories,Labeling: Error on Declared Strength. Product labeled to contain 150 mcg tablets actually contained 75 mcg tablets.,2012-12-28,2012-12-28,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,"Event ID #90459 - Class II - Biologics - Abbott Laboratories, Inc","Due to an issue with the Alinity s System software, there is a potential for the assay Quality Control (QC) requirement to be bypassed for the first use of an Alinity s HBsAG Confirmatory Reagent Kit.  Distributed Alinity S Systems with software version 2.8.0 are impacted by this recall.",2022-12-16,2022-12-16,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,Event ID #77861 - Class II - Biologics - Abbott Molecular,"Abbott RealTime HIV-1 assays, with a potential in certain circumstances to exhibit false results, were distributed.",2017-08-24,2017-08-24,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,Event ID #67709 - Class II - Drugs - AbbVie Inc,"Defective Delivery System: Some Lupron Depot Kits may contain a syringe with a potentially defective LuproLoc needle stick protection device., Defective Delivery System: Some Lupron Depot Kits may containin a syringe with a potentially defective LuproLoc needle stick protection device.",2014-04-29,2014-04-29,5,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,Event ID #69285 - Class II - Drugs - AbbVie Inc,Presence of Foreign Tablets/Capsules; Presence of co-mingled LipaCreon 13000.,2014-09-26,2014-09-26,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,Event ID #65851 - Class III - Drugs - AbbVie Inc.,Labeling: Incorrect Package Insert; product packaged with outdated version of the insert,2013-08-20,2013-08-20,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,Event ID #73611 - Class III - Drugs - AbbVie Inc.,Failed Content Uniformity Specifications,2016-04-21,2016-04-21,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,Event ID #76199 - Class II - Drugs - AbbVie Inc.,Failed Stability Specifications: confirmed out of specification results obtained during refrigerated material stability testing indicating that drug may settle within drug cassettes nearing the end of their refrigerated shelf-life,2017-02-27,2017-02-27,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,Event ID #78143 - Class III - Drugs - AbbVie Inc.,Temperature Abuse: Prolonged exposure to temperatures outside of labeled storage conditions.,2017-10-25,2017-10-25,2,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,Event ID #78969 - Class III - Drugs - AbbVie Inc.,"Defective container: presence of a hole in the liners of the caps covering the product bottle, introducing possibility of leakage.",2018-02-09,2018-02-09,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,"Event ID #63395 - Class III - Drugs - ABC Compounding Co., Inc.","Chemical Contamination: QS Plus wipes were found to be contaminated with different substance (7820, Graffiti Remover).",2012-10-22,2012-10-22,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,Event ID #89558 - Class I - Drugs - ABC Sales 1 Inc,"Marketed Without An Approved NDA/ANDA: product was found to contain undeclared tadalafil and/or sildenafil, ingredients found in FDA approved products for the treatment of male sexual enhancement, making these unapproved drugs.",2022-02-17,2022-02-17,2,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,Event ID #67135 - Class I - Drugs - Abrams Royal Pharamacy,"Non-Sterility; analytical results found product to contain Sphingomonas paucimobilis, Lack of Assurance of Sterility",2014-08-25,2014-08-25,2,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,Event ID #68283 - Class I - Drugs - Abrams Royal Pharmacy,Non-Sterility: The firm's contract testing laboratory found sterility failures.,2014-11-17,2014-11-17,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,Event ID #68342 - Class I - Drugs - Abrams Royal Pharmacy,Non-Sterility,2014-11-17,2014-11-17,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,Event ID #68345 - Class I - Drugs - Abrams Royal Pharmacy,Non-Sterility; contract laboratory identified Staphylococcus warneri in the product,2014-11-17,2014-11-17,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,"Event ID #71598 - Class III - Drugs - Abrams Royal Pharmacy II, LLC",Failed Content Uniformity Specifications: Failed Uniformity of Dosage Units specifications.,2015-07-08,2015-07-08,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,"Event ID #91228 - Class I - Drugs - Accord Healthcare, Inc.",Labeling mixup: cartons labeled as Daptomycin 350 mg/vial were found to contain vials of Daptomycin 500 mg per vial,2023-01-13,2023-01-13,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,"Event ID #91499 - Class II - Drugs - Accord Healthcare, Inc.",Presence of Foreign Substance: Presence of a small piece of green plastic embedded in the crack towards the edge of the tablet.,2023-01-20,2023-01-20,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,"Event ID #76105 - Class II - Drugs - Accord Healthcare, Inc.",Failed tablet/capsule specification: missing break line on the 5mg tablet.,2017-02-16,2017-02-16,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,"Event ID #80850 - Class I - Drugs - Accord Healthcare, Inc.",Product Mix-Up: customer complaint that a sealed bottle labeled as Hydrochlorothiazide Tablets USP 12.5 mg contained only Spironolactone Tablets USP 25 mg.,2018-09-21,2018-09-21,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,"Event ID #87233 - Class III - Drugs - Accord Healthcare, Inc.",Labeling; Label Mix-up; correctly labeled 2 mL vials were packaged into blister strips labeled for 1 mL vials,2021-02-08,2021-02-08,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,"Event ID #87944 - Class II - Drugs - Accupac, Inc.",Labeling: Not Elsewhere Classified; the primary label (tube) may be incorrectly labeled as Fluoride-Free instead of With Fluoride,2021-05-26,2021-05-26,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,"Event ID #78376 - Class II - Drugs - Ace Surgical Supply Co., Inc.",Labeling: Incorrect or Missing Lot and/or Exp Date;  incorrect expiration date on the labeling of the outer poly bag,2017-11-07,2017-11-07,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,"Event ID #87843 - Class I - Drugs - Acella Pharmaceuticals, LLC",Subpotent Drug,2021-05-24,2021-05-24,5,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,"Event ID #91149 - Class III - Drugs - Acella Pharmaceuticals, LLC",Labeling: Not elsewhere classified; the product is being recalled because of customer complaints that the primary vial label was missing a barcode.,2022-11-23,2022-11-23,2,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,"Event ID #91150 - Class III - Drugs - Acella Pharmaceuticals, LLC",Subpotent drug: Out of specification for assay at the end-of-shelf-life 24-month period.,2022-12-01,2022-12-01,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,"Event ID #85721 - Class I - Drugs - Acella Pharmaceuticals, LLC",Superpotent Drug.,2020-06-08,2020-06-08,3,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,"Event ID #86467 - Class I - Drugs - Acella Pharmaceuticals, LLC",Subpotent Drug: FDA analysis found these products to be less than the labeled claim for the levothyroxine (T4) portion of the product.,2020-10-19,2020-10-19,2,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,"Event ID #80878 - Class III - Drugs - ACP Nimble Buyer, Inc.",Labeling: Not Elsewhere Classified. Mometasone Furoate Cream has an NDC typographical error.,2019-02-20,2019-02-20,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,Event ID #62384 - Class II - Drugs - Actavis,Subpotent; some patches may not contain fentanyl gel,2012-09-25,2012-09-25,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,Event ID #65334 - Class III - Drugs - Actavis,Failed Impurities/Degradation Specifications,2013-06-12,2013-06-12,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,Event ID #67457 - Class III - Drugs - Actavis,Subpotent Drug: Drug potency was compromised during shipment.,2014-02-25,2014-02-25,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,Event ID #64506 - Class III - Drugs - Actavis Elizabeth LLC,Failed Dissolution Specification: This product recall is due to the product lot # 50077231 exceeding dissolution specifications.  All other test specifications were met.,2013-03-07,2013-03-07,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,Event ID #66528 - Class II - Drugs - Actavis Elizabeth LLC,Failed Tablet/Capsule Specifications; partial tablet erosion resulting in tablet weights below specification in some tablets,2013-11-22,2013-11-22,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,Event ID #67053 - Class II - Drugs - Actavis Elizabeth LLC,Subpotent Drug: During routine stability testing one tablet was found with tablet weight below specification.,2014-02-21,2014-02-21,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,Event ID #67518 - Class II - Drugs - Actavis Elizabeth LLC,Failed Dissolution Specifications: Product did not meet specification requirements for dissolution.,2014-02-28,2014-02-28,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,Event ID #67519 - Class II - Drugs - Actavis Elizabeth LLC,Failed Tablet/Capsule Specifications: Complaints were received for significant tablet erosion for Alprazolam 1 mg.,2014-03-10,2014-03-10,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,Event ID #70001 - Class II - Drugs - Actavis Elizabeth LLC,Failed Capsule/Tablet Specifications: Actavis has received several complaint for clumping and breaking of capsules with some bottles showing popped out bottle bottom (round bottom) and creased labels from one distribution center.,2015-01-08,2015-01-08,3,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,Event ID #70522 - Class II - Drugs - Actavis Elizabeth LLC,Failed Dissolution Specifications,2015-02-27,2015-02-27,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,Event ID #73474 - Class II - Drugs - Actavis Elizabeth LLC,Failed Impurities/Degradation Specifications: Out of specification for impurities.,2016-04-07,2016-04-07,4,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,Event ID #75445 - Class III - Drugs - Actavis Elizabeth LLC,Presence of Foreign Tablets/Capsules,2016-11-18,2016-11-18,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,Event ID #65881 - Class III - Drugs - Actavis Inc,Failed Dissolution Specifications: Dissolution test results at 8 hour time-point were above approved specification limits.,2013-08-08,2013-08-08,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,Event ID #66961 - Class III - Drugs - Actavis Inc,Failed Dissolution Specifications: Failed stability testing for dissolution test at 18 months.,2014-01-29,2014-01-29,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,Event ID #66380 - Class II - Drugs - Actavis Inc,Failed Tablet/Capsule Specifications: Broken tablets,2014-02-03,2014-02-03,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,Event ID #67386 - Class II - Drugs - Actavis Inc,Labeling: Label Error On Declared Strength: Trelstar 11.25 mg labeled carton/kit contained a vial labeled as 3.75 mg instead of a vial being labeled as 11.25mg.,2014-02-11,2014-02-11,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,Event ID #68453 - Class II - Drugs - Actavis Inc,Subpotent Drug.,2014-06-17,2014-06-17,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,Event ID #69553 - Class II - Drugs - Actavis Inc,Subpotent Drug,2014-10-30,2014-10-30,2,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,Event ID #70555 - Class II - Drugs - Actavis Inc,Subpotent Drug,2015-03-03,2015-03-03,2,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,Event ID #71495 - Class III - Drugs - Actavis Inc,Labeling: Incorrect or Missing Package Insert; Product is being recalled because the birth control packs were distributed with out-dated package inserts.,2015-06-24,2015-06-24,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,Event ID #74713 - Class II - Drugs - Actavis Inc,Failed Dissolution Specifications,2016-07-26,2016-07-26,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,Event ID #74702 - Class II - Drugs - Actavis Inc,Failed Dissolution Specifications: Glipizide 2.5 mg ER  Tablets exceeded  dissolution specification rates for the 10 hour testing point.,2016-08-15,2016-08-15,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,Event ID #74902 - Class III - Drugs - Actavis Inc,Failed Impurities/Degradation Specifications: Out of specification (OOS) results for related compound G were obtained at 12-month (at expiry) stability time-point for room temperature sample(s).,2016-08-24,2016-08-24,2,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
G10,FDA Drug and Biologic Recalls,Event ID #76229 - Class III - Drugs - Actavis Inc,Failed Impurities/Degradation Specifications: Product is out of specification for a known degradant.,2017-01-24,2017-01-24,1,FDA Dashboards - Recalls. https://datadashboard.fda.gov/ora/cd/recalls.htm. Accessed 20 February 2023.,2022-02-20
